name,pageid,ns,title,contentmodel,pagelanguage,pagelanguagehtmlcode,pagelanguagedir,touched,lastrevid,length,talkid,fullurl,editurl,canonicalurl,watchers,missing,redirect,new,revision_id,article_quality,url,country,Geography,Population
Asaf Hajiyev,50559566.0,0.0,Asaf Hajiyev,wikitext,en,en,ltr,2024-09-28T23:11:57Z,1235219197,13861.0,51167321.0,https://en.wikipedia.org/wiki/Asaf_Hajiyev,https://en.wikipedia.org/w/index.php?title=Asaf_Hajiyev&action=edit,https://en.wikipedia.org/wiki/Asaf_Hajiyev,,,,,1235219197,C,https://en.wikipedia.org/wiki/Asaf_Hajiyev,Azerbaijan,Azerbaijan,10.2
Asako Okai,74858338.0,0.0,Asako Okai,wikitext,en,en,ltr,2024-10-10T01:30:17Z,1250373190,7292.0,74858507.0,https://en.wikipedia.org/wiki/Asako_Okai,https://en.wikipedia.org/w/index.php?title=Asako_Okai&action=edit,https://en.wikipedia.org/wiki/Asako_Okai,,,,,1250373190,C,https://en.wikipedia.org/wiki/Asako_Okai,Japan,Japan,124.5
Asanterabi Zephaniah Nsilo Swai,54360630.0,0.0,Asanterabi Zephaniah Nsilo Swai,wikitext,en,en,ltr,2024-10-05T14:38:23Z,1152270041,6962.0,55076852.0,https://en.wikipedia.org/wiki/Asanterabi_Zephaniah_Nsilo_Swai,https://en.wikipedia.org/w/index.php?title=Asanterabi_Zephaniah_Nsilo_Swai&action=edit,https://en.wikipedia.org/wiki/Asanterabi_Zephaniah_Nsilo_Swai,,,,,1152270041,Start,https://en.wikipedia.org/wiki/Asanterabi_Zephaniah_Nsilo_Swai,Tanzania,Tanzania,67.4
Ashab Uddin Ahmad,49315431.0,0.0,Ashab Uddin Ahmad,wikitext,en,en,ltr,2024-10-11T00:27:16Z,1245380479,45414.0,49329180.0,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,https://en.wikipedia.org/w/index.php?title=Ashab_Uddin_Ahmad&action=edit,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,,,,,1245380479,B,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,Bangladesh,Bangladesh,173.5
Ashab Uddin Ahmad,49315431.0,0.0,Ashab Uddin Ahmad,wikitext,en,en,ltr,2024-10-11T00:27:16Z,1245380479,45414.0,49329180.0,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,https://en.wikipedia.org/w/index.php?title=Ashab_Uddin_Ahmad&action=edit,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,,,,,1245380479,B,https://en.wikipedia.org/wiki/Ashab_Uddin_Ahmad,Pakistan,Pakistan,240.5
Asheq Ullah Rafiq,56843746.0,0.0,Asheq Ullah Rafiq,wikitext,en,en,ltr,2024-10-05T14:39:03Z,1245374666,2849.0,56843747.0,https://en.wikipedia.org/wiki/Asheq_Ullah_Rafiq,https://en.wikipedia.org/w/index.php?title=Asheq_Ullah_Rafiq&action=edit,https://en.wikipedia.org/wiki/Asheq_Ullah_Rafiq,,,,,1245374666,Stub,https://en.wikipedia.org/wiki/Asheq_Ullah_Rafiq,Bangladesh,Bangladesh,173.5
Ashok-Alexander Sridharan,63668146.0,0.0,Ashok-Alexander Sridharan,wikitext,en,en,ltr,2024-10-05T14:40:57Z,1177480035,7838.0,63703672.0,https://en.wikipedia.org/wiki/Ashok-Alexander_Sridharan,https://en.wikipedia.org/w/index.php?title=Ashok-Alexander_Sridharan&action=edit,https://en.wikipedia.org/wiki/Ashok-Alexander_Sridharan,,,,,1177480035,C,https://en.wikipedia.org/wiki/Ashok-Alexander_Sridharan,Germany,Germany,84.9
Ashot Arsenyan,75181739.0,0.0,Ashot Arsenyan,wikitext,en,en,ltr,2024-10-06T12:24:33Z,1218601969,6953.0,75252240.0,https://en.wikipedia.org/wiki/Ashot_Arsenyan,https://en.wikipedia.org/w/index.php?title=Ashot_Arsenyan&action=edit,https://en.wikipedia.org/wiki/Ashot_Arsenyan,,,,,1218601969,C,https://en.wikipedia.org/wiki/Ashot_Arsenyan,Armenia,Armenia,3.0
Ashour Suleiman Shuwail,38556608.0,0.0,Ashour Suleiman Shuwail,wikitext,en,en,ltr,2024-10-11T00:25:31Z,1213474159,4563.0,38556667.0,https://en.wikipedia.org/wiki/Ashour_Suleiman_Shuwail,https://en.wikipedia.org/w/index.php?title=Ashour_Suleiman_Shuwail&action=edit,https://en.wikipedia.org/wiki/Ashour_Suleiman_Shuwail,,,,,1213474159,Start,https://en.wikipedia.org/wiki/Ashour_Suleiman_Shuwail,Libya,Libya,6.9
Ashraf Bey Taghiyev,76189327.0,0.0,Ashraf Bey Taghiyev,wikitext,en,en,ltr,2024-10-10T22:21:01Z,1213943020,2696.0,0.0,https://en.wikipedia.org/wiki/Ashraf_Bey_Taghiyev,https://en.wikipedia.org/w/index.php?title=Ashraf_Bey_Taghiyev&action=edit,https://en.wikipedia.org/wiki/Ashraf_Bey_Taghiyev,,,,,1213943020,Start,https://en.wikipedia.org/wiki/Ashraf_Bey_Taghiyev,Azerbaijan,Azerbaijan,10.2
Ashyrguly Begliyev,73016020.0,0.0,Ashyrguly Begliyev,wikitext,en,en,ltr,2024-10-11T00:30:32Z,1154766714,7635.0,73062580.0,https://en.wikipedia.org/wiki/Ashyrguly_Begliyev,https://en.wikipedia.org/w/index.php?title=Ashyrguly_Begliyev&action=edit,https://en.wikipedia.org/wiki/Ashyrguly_Begliyev,,,,,1154766714,Start,https://en.wikipedia.org/wiki/Ashyrguly_Begliyev,Turkmenistan,Turkmenistan,7.1
Asimakis Fotilas,16553291.0,0.0,Asimakis Fotilas,wikitext,en,en,ltr,2024-09-27T00:32:02Z,1238412906,2628.0,18261953.0,https://en.wikipedia.org/wiki/Asimakis_Fotilas,https://en.wikipedia.org/w/index.php?title=Asimakis_Fotilas&action=edit,https://en.wikipedia.org/wiki/Asimakis_Fotilas,,,,,1238412906,Start,https://en.wikipedia.org/wiki/Asimakis_Fotilas,Greece,Greece,10.6
Asinansi Nyakato,67411482.0,0.0,Asinansi Nyakato,wikitext,en,en,ltr,2024-09-27T02:30:33Z,1239308674,3405.0,67412534.0,https://en.wikipedia.org/wiki/Asinansi_Nyakato,https://en.wikipedia.org/w/index.php?title=Asinansi_Nyakato&action=edit,https://en.wikipedia.org/wiki/Asinansi_Nyakato,,,,,1239308674,Start,https://en.wikipedia.org/wiki/Asinansi_Nyakato,Uganda,Uganda,48.6
Askar Mussinov,76082808.0,0.0,Askar Mussinov,wikitext,en,en,ltr,2024-10-11T00:30:53Z,1230029811,6836.0,76082812.0,https://en.wikipedia.org/wiki/Askar_Mussinov,https://en.wikipedia.org/w/index.php?title=Askar_Mussinov&action=edit,https://en.wikipedia.org/wiki/Askar_Mussinov,,,,,1230029811,Start,https://en.wikipedia.org/wiki/Askar_Mussinov,Kazakhstan,Kazakhstan,19.9
Asoka Karunaratne,25271108.0,0.0,Asoka Karunaratne,wikitext,en,en,ltr,2024-09-27T01:01:18Z,1229954743,6828.0,27767189.0,https://en.wikipedia.org/wiki/Asoka_Karunaratne,https://en.wikipedia.org/w/index.php?title=Asoka_Karunaratne&action=edit,https://en.wikipedia.org/wiki/Asoka_Karunaratne,,,,,1229954743,Start,https://en.wikipedia.org/wiki/Asoka_Karunaratne,Sri Lanka,Sri Lanka,22.7
Asparuh Panov,31816242.0,0.0,Asparuh Panov,wikitext,en,en,ltr,2024-09-27T01:18:53Z,1022365931,2342.0,31891395.0,https://en.wikipedia.org/wiki/Asparuh_Panov,https://en.wikipedia.org/w/index.php?title=Asparuh_Panov&action=edit,https://en.wikipedia.org/wiki/Asparuh_Panov,,,,,1022365931,Stub,https://en.wikipedia.org/wiki/Asparuh_Panov,Bulgaria,Bulgaria,6.4
Asrat Desta,28836054.0,0.0,Asrat Desta,wikitext,en,en,ltr,2024-09-27T01:11:20Z,1193968561,5934.0,28836060.0,https://en.wikipedia.org/wiki/Asrat_Desta,https://en.wikipedia.org/w/index.php?title=Asrat_Desta&action=edit,https://en.wikipedia.org/wiki/Asrat_Desta,,,,,1193968561,Start,https://en.wikipedia.org/wiki/Asrat_Desta,Ethiopia,Ethiopia,126.5
Assaffal P. Alian,65483689.0,0.0,Assaffal P. Alian,wikitext,en,en,ltr,2024-10-11T16:51:36Z,1217649866,7590.0,65510852.0,https://en.wikipedia.org/wiki/Assaffal_P._Alian,https://en.wikipedia.org/w/index.php?title=Assaffal_P._Alian&action=edit,https://en.wikipedia.org/wiki/Assaffal_P._Alian,,,,,1217649866,Start,https://en.wikipedia.org/wiki/Assaffal_P._Alian,Malaysia,Malaysia,33.4
Assane Seck,29612660.0,0.0,Assane Seck,wikitext,en,en,ltr,2024-10-02T09:59:11Z,1243288959,2475.0,29613531.0,https://en.wikipedia.org/wiki/Assane_Seck,https://en.wikipedia.org/w/index.php?title=Assane_Seck&action=edit,https://en.wikipedia.org/wiki/Assane_Seck,,,,,1243288959,Stub,https://en.wikipedia.org/wiki/Assane_Seck,Senegal,Senegal,18.3
Asta Vrečko,71278853.0,0.0,Asta Vrečko,wikitext,en,en,ltr,2024-10-05T14:42:58Z,1239433404,5964.0,71278860.0,https://en.wikipedia.org/wiki/Asta_Vre%C4%8Dko,https://en.wikipedia.org/w/index.php?title=Asta_Vre%C4%8Dko&action=edit,https://en.wikipedia.org/wiki/Asta_Vre%C4%8Dko,,,,,1239433404,Start,https://en.wikipedia.org/wiki/Asta_Vrečko,Slovenia,Slovenia,2.1
Astrojildo Pereira,34237568.0,0.0,Astrojildo Pereira,wikitext,en,en,ltr,2024-09-27T01:25:03Z,1225818171,1169.0,35754129.0,https://en.wikipedia.org/wiki/Astrojildo_Pereira,https://en.wikipedia.org/w/index.php?title=Astrojildo_Pereira&action=edit,https://en.wikipedia.org/wiki/Astrojildo_Pereira,,,,,1225818171,Stub,https://en.wikipedia.org/wiki/Astrojildo_Pereira,Brazil,Brazil,204.0
Ata Serdarow,64121569.0,0.0,Ata Serdarow,wikitext,en,en,ltr,2024-10-05T14:41:03Z,1183327657,5682.0,64121573.0,https://en.wikipedia.org/wiki/Ata_Serdarow,https://en.wikipedia.org/w/index.php?title=Ata_Serdarow&action=edit,https://en.wikipedia.org/wiki/Ata_Serdarow,,,,,1183327657,Start,https://en.wikipedia.org/wiki/Ata_Serdarow,Turkmenistan,Turkmenistan,7.1
Ataji Balos,72852064.0,0.0,Ataji Balos,wikitext,en,en,ltr,2024-08-18T00:50:45Z,1136352456,1515.0,72852069.0,https://en.wikipedia.org/wiki/Ataji_Balos,https://en.wikipedia.org/w/index.php?title=Ataji_Balos&action=edit,https://en.wikipedia.org/wiki/Ataji_Balos,,,,,1136352456,Stub,https://en.wikipedia.org/wiki/Ataji_Balos,Marshall Islands,Marshall Islands,0.1
Atanas Atanasov (politician born 1990),75644126.0,0.0,Atanas Atanasov (politician born 1990),wikitext,en,en,ltr,2024-10-05T14:43:44Z,1236766093,3609.0,75647524.0,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician_born_1990),https://en.wikipedia.org/w/index.php?title=Atanas_Atanasov_(politician_born_1990)&action=edit,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician_born_1990),,,,,1236766093,Start,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician_born_1990),Bulgaria,Bulgaria,6.4
Atanas Atanasov (politician),68529982.0,0.0,Atanas Atanasov (politician),wikitext,en,en,ltr,2024-10-05T14:42:24Z,1239086809,8597.0,68530303.0,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician),https://en.wikipedia.org/w/index.php?title=Atanas_Atanasov_(politician)&action=edit,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician),,,,,1239086809,C,https://en.wikipedia.org/wiki/Atanas_Atanasov_(politician),Bulgaria,Bulgaria,6.4
Atanas Pekanov,73760592.0,0.0,Atanas Pekanov,wikitext,en,en,ltr,2024-10-05T14:43:23Z,1211256598,9783.0,73785490.0,https://en.wikipedia.org/wiki/Atanas_Pekanov,https://en.wikipedia.org/w/index.php?title=Atanas_Pekanov&action=edit,https://en.wikipedia.org/wiki/Atanas_Pekanov,,,,,1211256598,C,https://en.wikipedia.org/wiki/Atanas_Pekanov,Bulgaria,Bulgaria,6.4
Atanas Zafirov,77603614.0,0.0,Atanas Zafirov,wikitext,en,en,ltr,2024-10-11T00:31:06Z,1248790402,18419.0,77603642.0,https://en.wikipedia.org/wiki/Atanas_Zafirov,https://en.wikipedia.org/w/index.php?title=Atanas_Zafirov&action=edit,https://en.wikipedia.org/wiki/Atanas_Zafirov,,,,,1248790402,C,https://en.wikipedia.org/wiki/Atanas_Zafirov,Bulgaria,Bulgaria,6.4
Atanas Zapryanov,77655476.0,0.0,Atanas Zapryanov,wikitext,en,en,ltr,2024-10-11T00:31:06Z,1241175591,2181.0,77664093.0,https://en.wikipedia.org/wiki/Atanas_Zapryanov,https://en.wikipedia.org/w/index.php?title=Atanas_Zapryanov&action=edit,https://en.wikipedia.org/wiki/Atanas_Zapryanov,,,,,1241175591,Stub,https://en.wikipedia.org/wiki/Atanas_Zapryanov,Bulgaria,Bulgaria,6.4
Atanasio de Urioste Velasco,71704284.0,0.0,Atanasio de Urioste Velasco,wikitext,en,en,ltr,2024-10-05T14:43:02Z,1227518654,17133.0,73217817.0,https://en.wikipedia.org/wiki/Atanasio_de_Urioste_Velasco,https://en.wikipedia.org/w/index.php?title=Atanasio_de_Urioste_Velasco&action=edit,https://en.wikipedia.org/wiki/Atanasio_de_Urioste_Velasco,,,,,1227518654,GA,https://en.wikipedia.org/wiki/Atanasio_de_Urioste_Velasco,Bolivia,Bolivia,12.2
Atanazy Miączyński,33637859.0,0.0,Atanazy Miączyński,wikitext,en,en,ltr,2024-10-02T09:23:50Z,1245229298,4088.0,33638228.0,https://en.wikipedia.org/wiki/Atanazy_Mi%C4%85czy%C5%84ski,https://en.wikipedia.org/w/index.php?title=Atanazy_Mi%C4%85czy%C5%84ski&action=edit,https://en.wikipedia.org/wiki/Atanazy_Mi%C4%85czy%C5%84ski,,,,,1245229298,Start,https://en.wikipedia.org/wiki/Atanazy_Miączyński,Poland,Poland,37.7
Athanas Shundi,68783046.0,0.0,Athanas Shundi,wikitext,en,en,ltr,2024-09-27T02:32:50Z,1220369492,10066.0,68783110.0,https://en.wikipedia.org/wiki/Athanas_Shundi,https://en.wikipedia.org/w/index.php?title=Athanas_Shundi&action=edit,https://en.wikipedia.org/wiki/Athanas_Shundi,,,,,1220369492,C,https://en.wikipedia.org/wiki/Athanas_Shundi,Albania,Albania,2.7
Atheel al-Nujaifi,39301601.0,0.0,Atheel al-Nujaifi,wikitext,en,en,ltr,2024-10-11T00:25:40Z,1240203288,2873.0,39302553.0,https://en.wikipedia.org/wiki/Atheel_al-Nujaifi,https://en.wikipedia.org/w/index.php?title=Atheel_al-Nujaifi&action=edit,https://en.wikipedia.org/wiki/Atheel_al-Nujaifi,,,,,1240203288,Stub,https://en.wikipedia.org/wiki/Atheel_al-Nujaifi,Iraq,Iraq,45.5
Ationg Tituh,72897155.0,0.0,Ationg Tituh,wikitext,en,en,ltr,2024-10-11T15:58:44Z,1249350341,8908.0,72897205.0,https://en.wikipedia.org/wiki/Ationg_Tituh,https://en.wikipedia.org/w/index.php?title=Ationg_Tituh&action=edit,https://en.wikipedia.org/wiki/Ationg_Tituh,,,,,1249350341,C,https://en.wikipedia.org/wiki/Ationg_Tituh,Malaysia,Malaysia,33.4
Atlan Anien,52397071.0,0.0,Atlan Anien,wikitext,en,en,ltr,2024-09-27T02:04:38Z,1142606347,2031.0,54695034.0,https://en.wikipedia.org/wiki/Atlan_Anien,https://en.wikipedia.org/w/index.php?title=Atlan_Anien&action=edit,https://en.wikipedia.org/wiki/Atlan_Anien,,,,,1142606347,Stub,https://en.wikipedia.org/wiki/Atlan_Anien,Marshall Islands,Marshall Islands,0.1
Atnafu Abate,17868434.0,0.0,Atnafu Abate,wikitext,en,en,ltr,2024-10-11T00:21:48Z,1214761583,10106.0,17875685.0,https://en.wikipedia.org/wiki/Atnafu_Abate,https://en.wikipedia.org/w/index.php?title=Atnafu_Abate&action=edit,https://en.wikipedia.org/wiki/Atnafu_Abate,,,,,1214761583,C,https://en.wikipedia.org/wiki/Atnafu_Abate,Ethiopia,Ethiopia,126.5
Atsushi Nonaka,70421295.0,0.0,Atsushi Nonaka,wikitext,en,en,ltr,2024-10-11T00:30:13Z,1197601212,7645.0,70472483.0,https://en.wikipedia.org/wiki/Atsushi_Nonaka,https://en.wikipedia.org/w/index.php?title=Atsushi_Nonaka&action=edit,https://en.wikipedia.org/wiki/Atsushi_Nonaka,,,,,1197601212,C,https://en.wikipedia.org/wiki/Atsushi_Nonaka,Japan,Japan,124.5
Atsushi Suzuki,75505548.0,0.0,Atsushi Suzuki,wikitext,en,en,ltr,2024-10-05T14:43:42Z,1221348076,4475.0,75554874.0,https://en.wikipedia.org/wiki/Atsushi_Suzuki,https://en.wikipedia.org/w/index.php?title=Atsushi_Suzuki&action=edit,https://en.wikipedia.org/wiki/Atsushi_Suzuki,,,,,1221348076,Start,https://en.wikipedia.org/wiki/Atsushi_Suzuki,Japan,Japan,124.5
Attati Mpakati,2295777.0,0.0,Attati Mpakati,wikitext,en,en,ltr,2024-09-26T23:35:20Z,1244085456,2339.0,7037076.0,https://en.wikipedia.org/wiki/Attati_Mpakati,https://en.wikipedia.org/w/index.php?title=Attati_Mpakati&action=edit,https://en.wikipedia.org/wiki/Attati_Mpakati,,,,,1244085456,Stub,https://en.wikipedia.org/wiki/Attati_Mpakati,Malawi,Malawi,19.8
Atwan Al Atwani,56180267.0,0.0,Atwan Al Atwani,wikitext,en,en,ltr,2024-10-11T00:28:05Z,1249037890,3459.0,56196823.0,https://en.wikipedia.org/wiki/Atwan_Al_Atwani,https://en.wikipedia.org/w/index.php?title=Atwan_Al_Atwani&action=edit,https://en.wikipedia.org/wiki/Atwan_Al_Atwani,,,,,1249037890,Stub,https://en.wikipedia.org/wiki/Atwan_Al_Atwani,Iraq,Iraq,45.5
Atıf Kamçıl,59230173.0,0.0,Atıf Kamçıl,wikitext,en,en,ltr,2024-09-25T23:14:44Z,1247775262,8095.0,59230203.0,https://en.wikipedia.org/wiki/At%C4%B1f_Kam%C3%A7%C4%B1l,https://en.wikipedia.org/w/index.php?title=At%C4%B1f_Kam%C3%A7%C4%B1l&action=edit,https://en.wikipedia.org/wiki/At%C4%B1f_Kam%C3%A7%C4%B1l,,,,,1247775262,C,https://en.wikipedia.org/wiki/Atıf_Kamçıl,Turkey,Turkey,85.6
Aucán Huilcamán,2392470.0,0.0,Aucán Huilcamán,wikitext,en,en,ltr,2024-10-08T00:32:14Z,1216869009,1294.0,7037108.0,https://en.wikipedia.org/wiki/Auc%C3%A1n_Huilcam%C3%A1n,https://en.wikipedia.org/w/index.php?title=Auc%C3%A1n_Huilcam%C3%A1n&action=edit,https://en.wikipedia.org/wiki/Auc%C3%A1n_Huilcam%C3%A1n,,,,,1216869009,Stub,https://en.wikipedia.org/wiki/Aucán_Huilcamán,Chile,Chile,20.0
Audra Dagelytė,28427933.0,0.0,Audra Dagelytė,wikitext,en,en,ltr,2024-09-27T01:10:21Z,1215612767,3201.0,28427943.0,https://en.wikipedia.org/wiki/Audra_Dagelyt%C4%97,https://en.wikipedia.org/w/index.php?title=Audra_Dagelyt%C4%97&action=edit,https://en.wikipedia.org/wiki/Audra_Dagelyt%C4%97,,,,,1215612767,Start,https://en.wikipedia.org/wiki/Audra_Dagelytė,Lithuania,Lithuania,2.9
August De Boodt,45669050.0,0.0,August De Boodt,wikitext,en,en,ltr,2024-10-05T14:36:14Z,1140361651,5633.0,46395273.0,https://en.wikipedia.org/wiki/August_De_Boodt,https://en.wikipedia.org/w/index.php?title=August_De_Boodt&action=edit,https://en.wikipedia.org/wiki/August_De_Boodt,,,,,1140361651,Start,https://en.wikipedia.org/wiki/August_De_Boodt,Belgium,Belgium,11.8
August Janson,66896495.0,0.0,August Janson,wikitext,en,en,ltr,2024-09-27T02:29:27Z,1242168347,1111.0,66909713.0,https://en.wikipedia.org/wiki/August_Janson,https://en.wikipedia.org/w/index.php?title=August_Janson&action=edit,https://en.wikipedia.org/wiki/August_Janson,,,,,1242168347,Stub,https://en.wikipedia.org/wiki/August_Janson,Estonia,Estonia,1.4
August Tamm,70028144.0,0.0,August Tamm,wikitext,en,en,ltr,2024-09-27T02:34:30Z,1245846939,1781.0,70028427.0,https://en.wikipedia.org/wiki/August_Tamm,https://en.wikipedia.org/w/index.php?title=August_Tamm&action=edit,https://en.wikipedia.org/wiki/August_Tamm,,,,,1245846939,Stub,https://en.wikipedia.org/wiki/August_Tamm,Sweden,Sweden,10.5
Auguste Couvreur,42253710.0,0.0,Auguste Couvreur,wikitext,en,en,ltr,2024-09-27T01:45:23Z,1058540061,1966.0,44484529.0,https://en.wikipedia.org/wiki/Auguste_Couvreur,https://en.wikipedia.org/w/index.php?title=Auguste_Couvreur&action=edit,https://en.wikipedia.org/wiki/Auguste_Couvreur,,,,,1058540061,Stub,https://en.wikipedia.org/wiki/Auguste_Couvreur,Belgium,Belgium,11.8
Augustin Andriamananoro,46910022.0,0.0,Augustin Andriamananoro,wikitext,en,en,ltr,2024-10-08T21:30:00Z,1245248841,6315.0,46931541.0,https://en.wikipedia.org/wiki/Augustin_Andriamananoro,https://en.wikipedia.org/w/index.php?title=Augustin_Andriamananoro&action=edit,https://en.wikipedia.org/wiki/Augustin_Andriamananoro,,,,,1245248841,Start,https://en.wikipedia.org/wiki/Augustin_Andriamananoro,Madagascar,Madagascar,30.4
Augustine Lotodo,38570186.0,0.0,Augustine Lotodo,wikitext,en,en,ltr,2024-10-05T14:34:27Z,1246080777,3450.0,38570836.0,https://en.wikipedia.org/wiki/Augustine_Lotodo,https://en.wikipedia.org/w/index.php?title=Augustine_Lotodo&action=edit,https://en.wikipedia.org/wiki/Augustine_Lotodo,,,,,1246080777,Stub,https://en.wikipedia.org/wiki/Augustine_Lotodo,Kenya,Kenya,55.1
Augustine Ngom Jua,52629737.0,0.0,Augustine Ngom Jua,wikitext,en,en,ltr,2024-10-02T20:23:17Z,1249031959,2998.0,52629742.0,https://en.wikipedia.org/wiki/Augustine_Ngom_Jua,https://en.wikipedia.org/w/index.php?title=Augustine_Ngom_Jua&action=edit,https://en.wikipedia.org/wiki/Augustine_Ngom_Jua,,,,,1249031959,Start,https://en.wikipedia.org/wiki/Augustine_Ngom_Jua,Cameroon,Cameroon,28.1
Augustino Jadalla Wani,49132533.0,0.0,Augustino Jadalla Wani,wikitext,en,en,ltr,2024-09-04T21:59:07Z,1222765171,4456.0,49132716.0,https://en.wikipedia.org/wiki/Augustino_Jadalla_Wani,https://en.wikipedia.org/w/index.php?title=Augustino_Jadalla_Wani&action=edit,https://en.wikipedia.org/wiki/Augustino_Jadalla_Wani,,,,,1222765171,Start,https://en.wikipedia.org/wiki/Augustino_Jadalla_Wani,South Sudan,South Sudan,11.1
Augustino Kiri Gwolo,67670390.0,0.0,Augustino Kiri Gwolo,wikitext,en,en,ltr,2024-10-05T14:42:09Z,1229325134,4641.0,67670487.0,https://en.wikipedia.org/wiki/Augustino_Kiri_Gwolo,https://en.wikipedia.org/w/index.php?title=Augustino_Kiri_Gwolo&action=edit,https://en.wikipedia.org/wiki/Augustino_Kiri_Gwolo,,,,,1229325134,Start,https://en.wikipedia.org/wiki/Augustino_Kiri_Gwolo,South Sudan,South Sudan,11.1
Augustino Ramadhani,64575246.0,0.0,Augustino Ramadhani,wikitext,en,en,ltr,2024-10-05T14:41:11Z,1175656782,11771.0,64799122.0,https://en.wikipedia.org/wiki/Augustino_Ramadhani,https://en.wikipedia.org/w/index.php?title=Augustino_Ramadhani&action=edit,https://en.wikipedia.org/wiki/Augustino_Ramadhani,,,,,1175656782,B,https://en.wikipedia.org/wiki/Augustino_Ramadhani,Tanzania,Tanzania,67.4
Augusto Céspedes,34462428.0,0.0,Augusto Céspedes,wikitext,en,en,ltr,2024-10-10T17:01:08Z,1231708987,4378.0,34462449.0,https://en.wikipedia.org/wiki/Augusto_C%C3%A9spedes,https://en.wikipedia.org/w/index.php?title=Augusto_C%C3%A9spedes&action=edit,https://en.wikipedia.org/wiki/Augusto_C%C3%A9spedes,,,,,1231708987,Start,https://en.wikipedia.org/wiki/Augusto_Céspedes,Bolivia,Bolivia,12.2
Augusto Ibáñez Guzmán,58021769.0,0.0,Augusto Ibáñez Guzmán,wikitext,en,en,ltr,2024-09-28T16:48:23Z,1184527110,6896.0,58021818.0,https://en.wikipedia.org/wiki/Augusto_Ib%C3%A1%C3%B1ez_Guzm%C3%A1n,https://en.wikipedia.org/w/index.php?title=Augusto_Ib%C3%A1%C3%B1ez_Guzm%C3%A1n&action=edit,https://en.wikipedia.org/wiki/Augusto_Ib%C3%A1%C3%B1ez_Guzm%C3%A1n,,,,,1184527110,Start,https://en.wikipedia.org/wiki/Augusto_Ibáñez_Guzmán,Colombia,Colombia,52.2
Augusto Martínez Sánchez,41622394.0,0.0,Augusto Martínez Sánchez,wikitext,en,en,ltr,2024-10-05T14:35:10Z,1227744657,4905.0,41622418.0,https://en.wikipedia.org/wiki/Augusto_Mart%C3%ADnez_S%C3%A1nchez,https://en.wikipedia.org/w/index.php?title=Augusto_Mart%C3%ADnez_S%C3%A1nchez&action=edit,https://en.wikipedia.org/wiki/Augusto_Mart%C3%ADnez_S%C3%A1nchez,,,,,1227744657,C,https://en.wikipedia.org/wiki/Augusto_Martínez_Sánchez,Cuba,Cuba,11.0
Augusto Pierantoni,35875029.0,0.0,Augusto Pierantoni,wikitext,en,en,ltr,2024-09-05T21:27:57Z,1226945067,2899.0,35875110.0,https://en.wikipedia.org/wiki/Augusto_Pierantoni,https://en.wikipedia.org/w/index.php?title=Augusto_Pierantoni&action=edit,https://en.wikipedia.org/wiki/Augusto_Pierantoni,,,,,1226945067,Start,https://en.wikipedia.org/wiki/Augusto_Pierantoni,Italy,Italy,58.8
Augusto Severo de Albuquerque Maranhão,52080779.0,0.0,Augusto Severo de Albuquerque Maranhão,wikitext,en,en,ltr,2024-09-27T02:04:03Z,1168433608,2384.0,52128181.0,https://en.wikipedia.org/wiki/Augusto_Severo_de_Albuquerque_Maranh%C3%A3o,https://en.wikipedia.org/w/index.php?title=Augusto_Severo_de_Albuquerque_Maranh%C3%A3o&action=edit,https://en.wikipedia.org/wiki/Augusto_Severo_de_Albuquerque_Maranh%C3%A3o,,,,,1168433608,Stub,https://en.wikipedia.org/wiki/Augusto_Severo_de_Albuquerque_Maranhão,Brazil,Brazil,204.0
Augusto Ximeno de Villeroy,76497329.0,0.0,Augusto Ximeno de Villeroy,wikitext,en,en,ltr,2024-10-05T14:43:54Z,1216910276,2012.0,76497603.0,https://en.wikipedia.org/wiki/Augusto_Ximeno_de_Villeroy,https://en.wikipedia.org/w/index.php?title=Augusto_Ximeno_de_Villeroy&action=edit,https://en.wikipedia.org/wiki/Augusto_Ximeno_de_Villeroy,,,,,1216910276,Stub,https://en.wikipedia.org/wiki/Augusto_Ximeno_de_Villeroy,Brazil,Brazil,204.0
Augusto da Silva Tomás,59144273.0,0.0,Augusto da Silva Tomás,wikitext,en,en,ltr,2024-10-05T14:39:41Z,1219179734,2787.0,59144275.0,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tom%C3%A1s,https://en.wikipedia.org/w/index.php?title=Augusto_da_Silva_Tom%C3%A1s&action=edit,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tom%C3%A1s,,,,,1219179734,Stub,https://en.wikipedia.org/wiki/Augusto_da_Silva_Tomás,Angola,Angola,36.7
